date,series_id,target,price_feature,competitor_price_feature,discount,holiday_promo,seasonality,demand_forecast,units_ordered
2022-12-29,S004_P0001,104,84.86,81.26,10,1,,10.82,196
2022-12-30,S004_P0001,211,44.7,45.08,0,1,,104.49,145
2022-12-31,S004_P0001,71,11.31,9.96,0,0,,25.52,121
2023-01-01,S004_P0001,117,25.7,21.1,5,0,,56.96,73
2023-01-02,S004_P0001,279,91.77,91.97,20,0,,156.81,52
2023-01-03,S004_P0001,399,52.28,54.12,20,0,,125.62,94
2023-01-04,S004_P0001,319,20.13,23.35,5,0,,16.76,132
2023-01-05,S004_P0001,76,89.04,88.21,15,1,,0.76,118
2023-01-06,S004_P0001,124,30.63,26.89,20,0,,114.0,165
2023-01-07,S004_P0001,206,38.75,43.23,20,1,,183.56,51
2023-01-08,S004_P0001,275,53.97,49.51,10,1,,41.53,151
2023-01-09,S004_P0001,355,97.43,94.18,15,1,,3.24,20
2023-01-10,S004_P0001,453,28.17,26.93,20,0,,87.98,195
2023-01-11,S004_P0001,174,80.49,77.28,10,1,,150.59,52
2023-01-12,S004_P0001,480,60.59,57.44,5,1,,74.04,158
2023-01-13,S004_P0001,314,93.92,92.11,5,1,,189.3,177
2023-01-14,S004_P0001,174,29.67,30.56,5,0,,86.91,97
2023-01-15,S004_P0001,208,35.3,34.14,20,1,,167.75,112
2023-01-16,S004_P0001,57,26.57,25.3,10,0,,0.19,59
2023-01-17,S004_P0001,77,34.07,33.09,0,0,,35.62,155
2023-01-18,S004_P0001,389,70.15,74.01,20,0,,63.09,93
2023-01-19,S004_P0001,93,63.61,67.13,15,1,,30.54,195
2023-01-20,S004_P0001,344,50.81,52.81,15,0,,58.1,134
2023-01-21,S004_P0001,187,57.71,57.05,15,0,,141.87,130
2023-01-22,S004_P0001,407,59.99,62.93,20,0,,331.74,145
2023-01-23,S004_P0001,494,64.85,69.63,10,1,,127.6,174
2023-01-24,S004_P0001,145,51.38,54.97,0,0,,78.38,123
2023-01-25,S004_P0001,99,25.22,26.66,15,1,,87.91,176
2023-01-26,S004_P0001,364,96.72,100.13,15,0,,24.49,128
2023-01-27,S004_P0001,316,97.17,98.14,0,0,,244.77,98
2023-01-28,S004_P0001,418,10.95,8.37,15,1,,172.04,80
2023-01-29,S004_P0001,469,90.69,90.68,15,0,,48.63,161
2023-01-30,S004_P0001,82,38.63,37.23,10,0,,93.06,149
2023-01-31,S004_P0001,147,75.63,76.85,10,0,,126.95,177
2023-02-01,S004_P0001,389,73.37,77.2,20,1,,241.64,138
2023-02-02,S004_P0001,148,10.86,10.26,0,0,,31.59,152
2023-02-03,S004_P0001,449,54.89,57.07,5,0,,297.42,178
2023-02-04,S004_P0001,231,11.15,6.5,5,0,,141.52,175
2023-02-05,S004_P0001,477,98.51,98.76,20,1,,326.68,129
2023-02-06,S004_P0001,229,31.25,34.92,0,1,,12.64,167
2023-02-07,S004_P0001,315,62.1,57.44,0,1,,307.77,188
2023-02-08,S004_P0001,297,45.79,47.68,0,1,,161.49,103
2023-02-09,S004_P0001,495,95.87,97.07,10,0,,9.64,191
2023-02-10,S004_P0001,207,58.08,55.02,0,1,,148.44,60
2023-02-11,S004_P0001,136,77.14,73.0,10,1,,139.76,151
2023-02-12,S004_P0001,459,91.17,86.89,15,0,,307.74,109
2023-02-13,S004_P0001,221,46.09,46.3,0,0,,172.86,64
2023-02-14,S004_P0001,236,28.17,25.22,5,0,,158.56,33
2023-02-15,S004_P0001,117,84.44,87.13,10,1,,33.46,109
2023-02-16,S004_P0001,262,91.03,89.13,10,1,,3.43,59
2023-02-17,S004_P0001,77,99.07,94.97,5,1,,66.13,56
2023-02-18,S004_P0001,238,45.71,44.66,15,0,,144.12,31
2023-02-19,S004_P0001,483,98.4,101.4,5,1,,384.03,68
2023-02-20,S004_P0001,460,60.95,58.74,5,1,,37.96,94
2023-02-21,S004_P0001,232,65.02,63.43,15,1,,17.16,157
2023-02-22,S004_P0001,312,88.2,88.11,10,0,,40.89,188
2023-02-23,S004_P0001,498,95.78,94.56,20,0,,160.33,72
2023-02-24,S004_P0001,79,36.1,36.79,0,0,,28.62,63
2023-02-25,S004_P0001,71,91.3,89.89,0,1,,54.42,172
2023-02-26,S004_P0001,124,57.76,56.96,5,0,,19.42,87
2023-02-27,S004_P0001,487,69.79,68.92,15,1,,178.19,153
2023-02-28,S004_P0001,109,12.57,9.06,0,0,,70.66,135
2023-03-01,S004_P0001,227,19.37,20.96,0,0,,184.16,67
2023-03-02,S004_P0001,429,54.31,54.77,15,0,,58.73,96
2023-03-03,S004_P0001,213,66.98,63.7,5,1,,158.41,87
2023-03-04,S004_P0001,417,93.86,98.45,10,1,,332.85,165
2023-03-05,S004_P0001,423,21.7,21.68,10,1,,71.16,104
2023-03-06,S004_P0001,230,80.99,85.49,5,1,,84.03,74
2023-03-07,S004_P0001,273,56.83,58.09,15,1,,210.27,150
2023-03-08,S004_P0001,290,30.91,30.17,0,0,,90.36,72
2023-03-09,S004_P0001,125,55.88,54.96,15,0,,69.92,161
2023-03-10,S004_P0001,163,79.16,83.52,20,1,,68.81,189
2023-03-11,S004_P0001,469,18.8,16.04,0,0,,144.62,41
2023-03-12,S004_P0001,250,93.58,94.29,15,0,,55.39,178
2023-03-13,S004_P0001,455,68.55,66.85,0,1,,44.47,132
2023-03-14,S004_P0001,440,42.96,40.41,10,1,,71.03,121
2023-03-15,S004_P0001,172,81.49,80.84,20,1,,109.92,101
2023-03-16,S004_P0001,293,22.84,20.85,0,0,,75.39,47
2023-03-17,S004_P0001,495,63.04,67.22,5,0,,135.02,190
2023-03-18,S004_P0001,189,72.59,72.02,15,0,,191.82,26
2023-03-19,S004_P0001,434,89.16,89.32,20,0,,18.54,49
2023-03-20,S004_P0001,408,61.06,58.52,5,1,,281.56,127
2023-03-21,S004_P0001,318,26.16,24.01,0,1,,317.36,192
2023-03-22,S004_P0001,67,85.91,86.06,20,1,,64.57,64
2023-03-23,S004_P0001,481,49.49,47.27,5,1,,243.08,82
2023-03-24,S004_P0001,326,23.96,27.77,15,1,,126.37,167
2023-03-25,S004_P0001,159,76.3,75.76,5,0,,161.35,50
2023-03-26,S004_P0001,98,24.26,25.24,0,0,,60.94,158
2023-03-27,S004_P0001,204,60.24,63.57,5,1,,55.03,130
2023-03-28,S004_P0001,230,56.11,55.27,0,1,,28.04,128
2023-03-29,S004_P0001,51,98.51,101.37,0,0,,17.55,155
2023-03-30,S004_P0001,161,36.01,32.94,0,0,,102.31,78
2023-03-31,S004_P0001,255,38.76,38.72,0,0,,214.61,132
2023-04-01,S004_P0001,381,27.83,25.99,5,1,,197.64,23
2023-04-02,S004_P0001,98,53.79,55.47,0,0,,62.46,172
2023-04-03,S004_P0001,383,22.52,19.37,10,1,,360.67,180
2023-04-04,S004_P0001,429,50.19,46.14,0,1,,75.13,176
2023-04-05,S004_P0001,387,29.55,32.22,20,0,,172.59,191
2023-04-06,S004_P0001,53,73.96,71.2,15,1,,14.84,183
2023-04-07,S004_P0001,74,65.11,69.21,5,1,,59.91,31
2023-04-08,S004_P0001,106,11.35,13.67,20,1,,44.43,50
2023-04-09,S004_P0001,373,76.58,75.16,0,1,,158.57,188
2023-04-10,S004_P0001,91,43.98,47.22,0,0,,25.45,97
2023-04-11,S004_P0001,236,59.21,54.59,20,0,,176.76,178
2023-04-12,S004_P0001,356,40.4,39.08,15,0,,215.9,145
2023-04-13,S004_P0001,448,49.85,49.85,5,1,,69.02,73
2023-04-14,S004_P0001,242,86.95,89.71,10,0,,223.39,82
2023-04-15,S004_P0001,335,53.09,57.19,0,0,,60.09,145
2023-04-16,S004_P0001,64,11.13,15.68,10,1,,35.62,135
2023-04-17,S004_P0001,300,61.66,59.25,0,1,,53.25,145
2023-04-18,S004_P0001,499,66.66,70.46,10,1,,430.43,158
2023-04-19,S004_P0001,316,14.06,14.3,20,0,,116.75,92
2023-04-20,S004_P0001,128,24.66,22.76,15,0,,73.34,80
2023-04-21,S004_P0001,113,68.83,67.52,5,1,,105.49,64
2023-04-22,S004_P0001,81,35.66,39.53,15,0,,28.45,26
2023-04-23,S004_P0001,194,62.69,60.6,0,0,,35.29,95
2023-04-24,S004_P0001,286,55.09,51.34,20,0,,260.84,198
2023-04-25,S004_P0001,474,11.36,14.25,5,1,,353.73,149
2023-04-26,S004_P0001,348,74.1,75.17,20,1,,161.58,183
2023-04-27,S004_P0001,251,93.51,91.69,0,0,,200.99,55
2023-04-28,S004_P0001,304,25.64,27.25,5,0,,213.7,59
2023-04-29,S004_P0001,465,86.41,89.15,5,1,,240.83,127
2023-04-30,S004_P0001,352,82.63,83.85,15,1,,305.43,62
2023-05-01,S004_P0001,429,23.87,28.8,10,1,,404.41,55
2023-05-02,S004_P0001,236,69.7,72.31,5,1,,100.29,199
2023-05-03,S004_P0001,171,38.69,34.74,0,1,,106.8,200
2023-05-04,S004_P0001,316,75.92,80.36,15,1,,303.95,167
2023-05-05,S004_P0001,481,97.53,95.46,20,1,,88.91,75
2023-05-06,S004_P0001,337,24.52,26.82,0,1,,30.01,196
2023-05-07,S004_P0001,102,95.21,97.93,20,0,,71.97,62
2023-05-08,S004_P0001,404,41.9,43.39,0,0,,201.42,35
2023-05-09,S004_P0001,173,87.19,88.97,20,0,,55.94,78
2023-05-10,S004_P0001,474,51.29,48.83,20,0,,84.64,94
2023-05-11,S004_P0001,489,51.42,53.43,0,1,,415.91,155
2023-05-12,S004_P0001,131,55.8,53.17,0,1,,66.92,48
2023-05-13,S004_P0001,370,76.05,80.19,0,0,,42.93,174
2023-05-14,S004_P0001,476,36.95,40.15,5,1,,487.31,27
2023-05-15,S004_P0001,206,69.42,73.07,5,1,,35.76,141
2023-05-16,S004_P0001,65,72.02,76.97,5,1,,37.27,173
2023-05-17,S004_P0001,134,29.58,28.96,5,1,,68.08,108
2023-05-18,S004_P0001,364,29.96,26.32,10,0,,269.86,170
2023-05-19,S004_P0001,89,20.66,23.22,20,0,,37.39,56
2023-05-20,S004_P0001,50,15.07,14.84,15,1,,2.35,141
2023-05-21,S004_P0001,350,37.86,32.88,0,0,,276.01,102
2023-05-22,S004_P0001,102,46.33,46.03,20,1,,20.27,139
2023-05-23,S004_P0001,160,98.1,98.89,10,0,,126.72,118
2023-05-24,S004_P0001,372,94.03,94.11,15,1,,299.24,116
2023-05-25,S004_P0001,233,97.22,96.96,15,0,,47.6,192
2023-05-26,S004_P0001,265,96.96,99.71,20,0,,30.59,34
2023-05-27,S004_P0001,187,32.27,30.18,0,1,,95.98,32
2023-05-28,S004_P0001,317,84.34,87.94,10,1,,321.14,59
2023-05-29,S004_P0001,330,68.97,72.03,20,1,,298.22,86
2023-05-30,S004_P0001,164,81.83,83.62,20,0,,69.07,74
2023-05-31,S004_P0001,68,57.43,60.23,10,1,,36.65,82
2023-06-01,S004_P0001,154,38.52,35.08,5,1,,115.0,87
2023-06-02,S004_P0001,219,70.0,68.58,0,0,,53.48,56
2023-06-03,S004_P0001,318,56.77,55.06,5,0,,309.67,29
2023-06-04,S004_P0001,209,56.5,54.08,10,0,,100.68,121
2023-06-05,S004_P0001,232,55.23,56.03,20,0,,-3.38,187
2023-06-06,S004_P0001,61,33.19,31.69,0,1,,39.82,199
2023-06-07,S004_P0001,485,91.49,96.09,20,1,,171.29,137
2023-06-08,S004_P0001,298,51.42,50.32,15,1,,179.24,138
2023-06-09,S004_P0001,300,10.68,13.07,20,0,,163.49,77
2023-06-10,S004_P0001,141,98.62,98.71,0,1,,27.42,139
2023-06-11,S004_P0001,74,39.61,42.95,5,0,,19.84,186
2023-06-12,S004_P0001,217,80.04,83.32,5,0,,21.8,52
2023-06-13,S004_P0001,256,25.44,26.44,20,0,,232.61,197
2023-06-14,S004_P0001,177,45.67,47.58,20,1,,96.13,132
2023-06-15,S004_P0001,384,29.87,33.23,15,1,,132.4,124
2023-06-16,S004_P0001,295,17.57,13.05,5,1,,173.53,187
2023-06-17,S004_P0001,457,90.98,90.87,10,1,,23.13,78
2023-06-18,S004_P0001,370,36.17,32.27,0,1,,215.54,112
2023-06-19,S004_P0001,140,39.06,35.08,5,0,,123.67,131
2023-06-20,S004_P0001,467,69.83,70.63,10,1,,49.3,109
2023-06-21,S004_P0001,184,26.89,24.4,10,0,,149.56,155
2023-06-22,S004_P0001,458,68.14,70.09,5,0,,292.14,50
2023-06-23,S004_P0001,204,78.32,82.82,10,1,,156.97,128
2023-06-24,S004_P0001,490,36.87,35.17,5,0,,51.83,86
2023-06-25,S004_P0001,429,63.57,68.26,15,1,,196.86,124
2023-06-26,S004_P0001,56,47.07,44.84,20,1,,40.49,67
2023-06-27,S004_P0001,173,78.04,82.21,0,1,,72.71,151
2023-06-28,S004_P0001,181,35.42,36.42,10,1,,158.79,83
2023-06-29,S004_P0001,211,91.47,87.74,5,1,,16.87,27
2023-06-30,S004_P0001,77,33.77,35.97,5,1,,53.33,198
2023-07-01,S004_P0001,132,16.05,12.36,15,1,,90.14,167
2023-07-02,S004_P0001,352,95.5,92.89,10,0,,58.37,173
2023-07-03,S004_P0001,346,41.61,40.88,20,0,,143.55,188
2023-07-04,S004_P0001,196,86.5,85.25,15,1,,81.76,36
2023-07-05,S004_P0001,202,24.63,25.03,20,0,,13.34,54
2023-07-06,S004_P0001,449,79.33,79.7,5,0,,376.9,183
2023-07-07,S004_P0001,121,37.97,34.23,10,0,,66.98,189
2023-07-08,S004_P0001,444,31.93,33.07,5,0,,27.98,160
2023-07-09,S004_P0001,497,29.6,32.97,10,0,,375.6,125
2023-07-10,S004_P0001,127,25.58,30.42,10,0,,78.66,136
2023-07-11,S004_P0001,137,80.16,85.04,15,0,,126.49,137
2023-07-12,S004_P0001,311,88.11,89.8,10,0,,26.99,180
2023-07-13,S004_P0001,490,52.03,51.21,5,1,,362.36,32
2023-07-14,S004_P0001,284,92.31,90.38,0,1,,254.51,140
2023-07-15,S004_P0001,364,58.12,59.97,10,0,,307.54,170
2023-07-16,S004_P0001,452,92.39,97.34,5,1,,424.82,35
2023-07-17,S004_P0001,296,11.06,9.66,10,0,,140.79,58
2023-07-18,S004_P0001,234,53.18,57.31,0,1,,98.86,109
2023-07-19,S004_P0001,142,90.81,89.52,20,0,,6.94,30
2023-07-20,S004_P0001,151,65.13,64.99,20,0,,84.55,74
2023-07-21,S004_P0001,288,62.91,61.67,0,1,,235.18,39
2023-07-22,S004_P0001,358,63.27,58.82,0,1,,114.46,78
2023-07-23,S004_P0001,66,10.72,14.31,15,0,,65.04,60
2023-07-24,S004_P0001,196,32.2,32.27,20,1,,109.57,26
2023-07-25,S004_P0001,98,54.13,51.13,15,1,,63.18,21
2023-07-26,S004_P0001,104,52.01,48.03,15,0,,120.14,132
2023-07-27,S004_P0001,66,93.09,91.68,20,1,,-1.47,111
2023-07-28,S004_P0001,386,59.99,58.62,0,1,,147.26,72
2023-07-29,S004_P0001,467,19.54,19.27,20,1,,76.11,87
2023-07-30,S004_P0001,375,68.63,72.25,20,0,,333.72,26
2023-07-31,S004_P0001,402,52.79,57.7,5,1,,126.14,190
2023-08-01,S004_P0001,174,50.49,52.8,10,1,,49.21,41
2023-08-02,S004_P0001,71,63.43,59.18,20,0,,35.73,136
2023-08-03,S004_P0001,349,48.63,48.23,5,0,,159.34,138
2023-08-04,S004_P0001,170,39.2,36.16,10,0,,112.36,24
2023-08-05,S004_P0001,328,88.68,91.13,10,1,,268.89,71
2023-08-06,S004_P0001,446,23.92,27.52,15,1,,136.89,91
2023-08-07,S004_P0001,139,49.65,47.81,0,0,,124.82,25
2023-08-08,S004_P0001,287,99.82,102.95,10,0,,36.0,39
2023-08-09,S004_P0001,333,50.57,54.65,20,0,,322.92,147
2023-08-10,S004_P0001,271,27.55,31.39,20,0,,205.63,86
2023-08-11,S004_P0001,87,31.44,29.37,5,1,,74.95,93
2023-08-12,S004_P0001,182,30.35,32.74,15,0,,82.2,179
2023-08-13,S004_P0001,106,62.56,67.53,20,1,,35.49,145
2023-08-14,S004_P0001,54,93.83,97.83,5,1,,38.39,72
2023-08-15,S004_P0001,397,33.93,38.15,20,0,,86.81,169
2023-08-16,S004_P0001,141,46.11,45.85,0,1,,4.16,141
2023-08-17,S004_P0001,384,76.95,75.6,20,0,,210.48,190
2023-08-18,S004_P0001,187,11.66,6.98,15,0,,21.57,147
2023-08-19,S004_P0001,357,96.83,95.73,20,0,,139.03,183
2023-08-20,S004_P0001,415,46.57,48.02,10,0,,330.54,107
2023-08-21,S004_P0001,224,41.72,39.13,15,0,,148.42,154
2023-08-22,S004_P0001,388,37.48,40.62,20,0,,170.36,143
2023-08-23,S004_P0001,90,28.81,31.69,15,0,,48.68,146
2023-08-24,S004_P0001,82,24.32,26.6,10,1,,57.09,130
2023-08-25,S004_P0001,294,20.69,17.37,10,1,,192.89,85
2023-08-26,S004_P0001,91,47.2,52.09,15,1,,86.88,120
2023-08-27,S004_P0001,292,19.38,19.21,0,1,,271.22,48
2023-08-28,S004_P0001,486,66.11,68.55,5,0,,401.37,177
2023-08-29,S004_P0001,134,82.78,79.58,0,0,,22.39,33
2023-08-30,S004_P0001,500,96.65,98.95,0,0,,132.0,57
2023-08-31,S004_P0001,138,83.41,83.81,15,1,,13.04,103
2023-09-01,S004_P0001,309,51.4,47.53,5,0,,180.52,35
2023-09-02,S004_P0001,144,15.64,16.13,0,0,,135.16,48
2023-09-03,S004_P0001,223,46.26,49.39,20,0,,67.24,189
2023-09-04,S004_P0001,428,53.38,54.19,20,1,,284.72,171
2023-09-05,S004_P0001,294,85.8,87.35,0,0,,289.31,133
2023-09-06,S004_P0001,137,32.38,35.65,0,0,,22.18,114
2023-09-07,S004_P0001,453,61.79,59.73,5,1,,374.26,139
2023-09-08,S004_P0001,481,73.02,70.57,20,1,,473.95,80
2023-09-09,S004_P0001,382,37.23,37.71,20,0,,373.03,80
2023-09-10,S004_P0001,407,85.55,83.47,10,1,,162.58,189
2023-09-11,S004_P0001,255,48.1,50.2,15,0,,199.91,65
2023-09-12,S004_P0001,382,22.77,20.79,0,1,,261.08,87
2023-09-13,S004_P0001,291,49.65,54.55,20,1,,161.45,164
2023-09-14,S004_P0001,481,19.76,21.32,5,0,,340.58,162
2023-09-15,S004_P0001,307,85.78,88.66,0,0,,292.32,116
2023-09-16,S004_P0001,222,10.41,13.46,20,1,,216.94,139
2023-09-17,S004_P0001,65,23.36,24.73,5,0,,14.89,70
2023-09-18,S004_P0001,381,29.64,31.96,20,1,,225.68,136
2023-09-19,S004_P0001,373,42.74,46.35,0,1,,317.6,129
2023-09-20,S004_P0001,468,73.92,71.24,10,1,,214.79,29
2023-09-21,S004_P0001,79,24.56,21.15,5,1,,26.99,52
2023-09-22,S004_P0001,386,75.44,72.03,5,1,,390.71,94
2023-09-23,S004_P0001,157,33.87,31.03,10,1,,150.18,156
2023-09-24,S004_P0001,446,84.19,79.54,0,1,,42.63,29
2023-09-25,S004_P0001,251,26.47,22.81,10,1,,176.68,109
2023-09-26,S004_P0001,399,22.71,21.57,15,0,,310.88,121
2023-09-27,S004_P0001,350,67.7,69.56,5,0,,344.59,36
2023-09-28,S004_P0001,267,51.5,50.68,15,1,,185.5,78
2023-09-29,S004_P0001,110,42.35,37.45,10,0,,1.84,24
2023-09-30,S004_P0001,481,83.34,84.55,15,1,,98.52,144
2023-10-01,S004_P0001,279,58.16,54.36,5,1,,149.36,122
2023-10-02,S004_P0001,291,78.35,80.52,0,0,,180.42,183
2023-10-03,S004_P0001,252,60.28,59.87,20,0,,143.33,24
2023-10-04,S004_P0001,249,82.67,79.18,15,0,,136.75,176
2023-10-05,S004_P0001,213,30.76,26.81,10,0,,47.58,148
2023-10-06,S004_P0001,210,61.61,65.91,5,1,,66.56,163
2023-10-07,S004_P0001,473,31.45,31.81,10,0,,155.33,73
2023-10-08,S004_P0001,112,24.1,21.98,0,0,,9.18,72
2023-10-09,S004_P0001,280,63.27,68.19,0,1,,121.26,20
2023-10-10,S004_P0001,87,41.95,41.0,15,1,,98.27,182
2023-10-11,S004_P0001,362,65.33,69.66,5,1,,79.96,136
2023-10-12,S004_P0001,72,36.7,34.89,10,1,,-6.87,34
2023-10-13,S004_P0001,377,90.52,92.0,20,0,,387.25,111
2023-10-14,S004_P0001,470,64.92,63.81,20,0,,293.3,32
2023-10-15,S004_P0001,256,53.07,51.13,10,0,,37.9,110
2023-10-16,S004_P0001,98,95.93,92.52,10,1,,39.72,187
2023-10-17,S004_P0001,336,21.12,21.23,10,1,,140.62,90
2023-10-18,S004_P0001,153,29.78,25.62,20,1,,117.55,157
2023-10-19,S004_P0001,329,17.02,17.21,0,1,,212.58,107
2023-10-20,S004_P0001,106,39.69,37.64,10,0,,26.08,104
2023-10-21,S004_P0001,226,59.44,54.94,15,0,,71.66,69
2023-10-22,S004_P0001,237,15.68,17.51,0,0,,218.73,113
2023-10-23,S004_P0001,176,90.07,87.93,20,1,,95.98,157
2023-10-24,S004_P0001,133,19.5,21.65,0,0,,50.71,188
2023-10-25,S004_P0001,51,15.95,18.69,15,0,,2.01,176
2023-10-26,S004_P0001,464,75.87,80.7,0,0,,180.28,83
2023-10-27,S004_P0001,168,54.8,54.7,20,1,,112.89,193
2023-10-28,S004_P0001,443,24.18,24.49,5,0,,164.52,155
2023-10-29,S004_P0001,319,28.98,27.39,15,0,,8.49,114
2023-10-30,S004_P0001,241,28.36,27.41,0,1,,106.91,145
2023-10-31,S004_P0001,463,31.44,32.27,0,1,,123.12,27
2023-11-01,S004_P0001,107,17.59,22.38,20,0,,44.1,165
2023-11-02,S004_P0001,371,72.5,70.64,5,0,,133.2,69
2023-11-03,S004_P0001,162,56.21,55.39,20,1,,21.64,176
2023-11-04,S004_P0001,61,22.58,27.42,0,0,,30.44,70
2023-11-05,S004_P0001,210,42.4,41.64,15,1,,169.15,142
2023-11-06,S004_P0001,227,17.06,15.64,15,1,,48.67,50
2022-01-02,S004_P0002,283,59.38,62.4,0,1,,46.65,156
2022-01-03,S004_P0002,228,81.57,77.66,0,1,,161.48,161
2022-01-04,S004_P0002,216,70.46,66.42,20,1,,141.65,162
2022-01-05,S004_P0002,135,54.02,58.22,20,0,,88.88,49
2022-01-06,S004_P0002,162,20.2,15.44,0,0,,99.68,71
2022-01-07,S004_P0002,61,79.31,80.4,0,1,,42.15,172
2022-01-08,S004_P0002,74,83.18,85.58,5,0,,27.36,48
2022-01-09,S004_P0002,211,98.46,101.18,5,1,,89.7,131
2022-01-10,S004_P0002,248,96.0,98.28,0,0,,243.09,82
2022-01-11,S004_P0002,322,80.99,83.43,0,0,,89.52,183
2022-01-12,S004_P0002,138,96.09,91.75,15,1,,108.83,90
2022-01-13,S004_P0002,196,82.18,85.48,0,1,,107.77,54
2022-01-14,S004_P0002,183,49.18,50.22,15,0,,86.38,180
2022-01-15,S004_P0002,481,43.37,46.04,15,1,,127.96,111
2022-01-16,S004_P0002,386,98.08,95.5,20,0,,179.26,141
2022-01-17,S004_P0002,72,22.72,22.14,0,1,,63.91,184
2022-01-18,S004_P0002,100,12.7,12.68,15,0,,68.96,191
2022-01-19,S004_P0002,256,29.74,28.41,15,0,,113.22,95
2022-01-20,S004_P0002,231,60.1,57.58,15,1,,74.26,130
2022-01-21,S004_P0002,487,92.41,90.49,0,0,,230.08,120
2022-01-22,S004_P0002,74,12.26,9.68,10,1,,23.73,107
2022-01-23,S004_P0002,361,19.56,19.6,0,0,,137.65,46
2022-01-24,S004_P0002,284,10.89,13.92,10,1,,201.3,38
2022-01-25,S004_P0002,118,57.7,56.02,15,1,,111.19,20
2022-01-26,S004_P0002,299,19.19,21.14,5,1,,140.6,166
2022-01-27,S004_P0002,400,38.54,38.4,0,0,,54.23,117
2022-01-28,S004_P0002,188,36.89,37.18,10,0,,129.98,118
2022-01-29,S004_P0002,273,89.8,86.43,15,0,,13.33,126
2022-01-30,S004_P0002,207,82.91,86.74,15,1,,123.71,104
2022-01-31,S004_P0002,95,82.61,86.28,10,0,,98.84,141
2022-02-01,S004_P0002,217,18.22,14.76,15,1,,15.34,66
2022-02-02,S004_P0002,275,97.39,92.93,0,1,,83.7,87
2022-02-03,S004_P0002,493,37.77,40.56,5,1,,432.27,197
2022-02-04,S004_P0002,338,23.3,19.78,0,0,,90.09,112
2022-02-05,S004_P0002,163,42.68,41.21,20,0,,105.72,140
2022-02-06,S004_P0002,58,66.12,68.79,15,1,,21.74,145
2022-02-07,S004_P0002,209,22.74,23.42,5,0,,166.43,107
2022-02-08,S004_P0002,162,48.96,51.54,0,1,,90.88,109
2022-02-09,S004_P0002,99,94.59,97.26,15,1,,48.55,144
2022-02-10,S004_P0002,169,28.89,24.59,15,1,,18.71,78
2022-02-11,S004_P0002,310,53.68,54.29,10,1,,173.36,117
2022-02-12,S004_P0002,364,52.52,53.38,10,0,,282.75,97
2022-02-13,S004_P0002,236,11.03,11.48,0,1,,73.33,157
2022-02-14,S004_P0002,437,12.52,15.1,0,1,,183.5,125
2022-02-15,S004_P0002,75,85.65,81.96,5,1,,18.02,160
2022-02-16,S004_P0002,246,83.32,86.35,15,0,,14.71,26
2022-02-17,S004_P0002,367,14.49,14.05,15,1,,302.94,88
2022-02-18,S004_P0002,154,34.38,30.59,10,0,,87.63,83
2022-02-19,S004_P0002,58,38.57,43.51,10,0,,31.65,45
2022-02-20,S004_P0002,225,41.95,39.21,0,1,,115.93,58
2022-02-21,S004_P0002,181,23.07,19.52,5,0,,18.22,128
2022-02-22,S004_P0002,197,65.79,61.69,20,0,,152.7,56
2022-02-23,S004_P0002,333,39.22,40.72,0,0,,179.13,95
2022-02-24,S004_P0002,228,65.45,61.04,0,1,,180.17,57
2022-02-25,S004_P0002,176,63.63,67.28,0,0,,162.68,145
2022-02-26,S004_P0002,407,32.34,28.7,15,1,,260.11,63
2022-02-27,S004_P0002,103,94.87,90.87,20,0,,25.24,76
2022-02-28,S004_P0002,442,30.52,33.25,10,1,,277.7,113
2022-03-01,S004_P0002,404,75.39,75.58,20,1,,399.61,100
2022-03-02,S004_P0002,184,90.62,91.6,0,1,,180.54,41
2022-03-03,S004_P0002,307,44.67,43.21,0,0,,152.01,25
2022-03-04,S004_P0002,454,50.6,53.28,20,0,,279.16,140
2022-03-05,S004_P0002,164,48.53,51.06,0,0,,-4.01,133
2022-03-06,S004_P0002,89,90.75,89.79,20,0,,47.01,157
2022-03-07,S004_P0002,282,92.12,92.36,0,1,,166.59,117
2022-03-08,S004_P0002,157,98.69,100.82,5,1,,23.83,191
2022-03-09,S004_P0002,123,29.86,28.26,5,1,,86.01,142
2022-03-10,S004_P0002,257,89.78,94.45,0,1,,111.0,53
2022-03-11,S004_P0002,317,70.71,73.83,5,0,,258.75,88
2022-03-12,S004_P0002,379,22.24,17.52,20,0,,345.75,34
2022-03-13,S004_P0002,418,41.59,39.55,0,1,,230.44,65
2022-03-14,S004_P0002,268,27.03,27.89,5,0,,186.6,96
2022-03-15,S004_P0002,393,54.63,51.77,15,0,,210.6,56
2022-03-16,S004_P0002,105,12.25,8.86,0,1,,33.03,47
2022-03-17,S004_P0002,400,47.49,44.08,20,0,,225.44,48
2022-03-18,S004_P0002,477,28.37,23.92,5,0,,353.19,146
2022-03-19,S004_P0002,275,41.21,40.8,10,1,,252.34,47
2022-03-20,S004_P0002,342,86.97,90.67,10,0,,282.06,111
2022-03-21,S004_P0002,407,14.84,10.59,20,1,,353.31,123
2022-03-22,S004_P0002,367,29.63,28.89,0,1,,268.07,81
2022-03-23,S004_P0002,152,39.17,43.43,20,0,,114.05,78
2022-03-24,S004_P0002,239,91.96,88.0,0,0,,183.2,166
2022-03-25,S004_P0002,479,90.83,92.32,20,0,,386.71,148
2022-03-26,S004_P0002,145,61.04,59.13,10,0,,17.05,131
2022-03-27,S004_P0002,460,66.81,63.91,20,0,,174.65,186
